audit_id,audit_batch_id,release_version,audited_at,reviewer,audit_method,audit_decision,audit_confidence,audit_tags,audit_note,stratum,edge_id,subject_id,subject_name,subject_category,predicate,qualified_predicate,object_id,object_name,object_category,evidence_count,edge_confidence_score,source_xref,supporting_document_year,supporting_text_section_type,study_result_id,extraction_confidence_score,subject_mention,object_mention,subject_mention_match,object_mention_match,supporting_text
tmkp-2026-04-21-edge-audit-batch-001-1542,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,mention_mismatch|model_or_assay_context,mention text has weak lexical agreement with normalized label,chemical_phenotype_treatment,urn:uuid:2c797418-f37e-48c4-b74a-285d69683d2c,CHEBI:36386,Dichloroacetic acid,biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,,HP:0000969,Edema,biolink:PhenotypicFeature,1,0.701749,PMID:1993586,1991,abstract,tmkp:e21dbd9ae7d15490d4751edc52bc0fef7afbae76efd56886ecd372ccde3fecb1,0.701749,dichloroacetate,edema,false,true,"The pyruvate dehydrogenase stimulant sodium dichloroacetate (3.2 mM) on the tears side ameliorated the edema, and its congener, 3.2 mM 2-chloropropionate, was less effective."
tmkp-2026-04-21-edge-audit-batch-001-1543,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,mention_mismatch|model_or_assay_context,mention text has weak lexical agreement with normalized label,chemical_phenotype_treatment,urn:uuid:a81f823e-e171-4e6a-ab26-db53ff871b0a,CHEBI:9168,Sirolimus,biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,,HP:0000969,Edema,biolink:PhenotypicFeature,18,0.613744,PMID:20115955,2010,abstract,tmkp:b33738cc8e6e30d202f1e1ab48654ae4d2ace629220b14381e6d36e96b149643,0.616397,rapamycin,edema,false,true,"In our patient, use of rapamycin resulted in rapid clinical improvement marked by reduced edema, reduced skin induration, and decreased pain."
tmkp-2026-04-21-edge-audit-batch-001-1544,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,mention_mismatch|treatment_context,mention text has weak lexical agreement with normalized label,chemical_phenotype_treatment,urn:uuid:20f5ba25-b89d-4e08-9b1c-c435abf1a9b3,CHEBI:31687,Idebenone,biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,,HP:0000505,Impaired Vision,biolink:PhenotypicFeature,9,0.857823,PMID:27071925,2016,abstract,tmkp:5812059b61b11ab8b9c049404756f2748b37260cd315b678d0ca58a60246bdaa,0.857989,idebenone,visual impairment,true,false,"Therefore, idebenone is a valuable agent to treat visual impairment in adolescents and adults with LHON."
tmkp-2026-04-21-edge-audit-batch-001-1545,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,low,,evidence has co-mentions but no high-confidence audit rule fired,chemical_phenotype_treatment,urn:uuid:276f38d0-4cd5-46a0-96e7-5614b08b77d1,CHEBI:6923,Miconazole,biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,,HP:0001581,Recurrent skin infections,biolink:PhenotypicFeature,1,0.95417,PMC6165263,2018,DISCUSS,tmkp:2a46d16524a342476f4cfb099a8887b820110307063f104de935fa6ec22162ed,0.95417,miconazole,cutaneous infections,true,true,Topical agents such as clotrimazole and miconazole were used in most of the cutaneous infections; intravitreal amphotericin B or voriconazole in the ocular infections.
tmkp-2026-04-21-edge-audit-batch-001-1546,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,medium,adverse_or_risk_context|cohort_or_exposure_context|list_or_cross_product_context|treatment_context,evidence looks like a list context that may cross-product entities; treatment language matches treatment-style predicate,chemical_phenotype_treatment,urn:uuid:91e56975-a27e-4f7f-bf0c-de1ff9e28b29,DRUGBANK:DB10344,Ginger,biolink:ChemicalEntity,biolink:treats_or_applied_or_studied_to_treat,,HP:0001945,Fever,biolink:PhenotypicFeature,21,0.777351,PMID:19367122,2009,abstract,tmkp:6bd24d4f5d782d0106050911fe3b4c36c7cfb0b7094d9b2f845273a63869fcb5,0.776105,ginger,fever,true,true,"Besides its food-additive functions, ginger has a long history of medicinal use for the treatment of a variety of human ailments including common colds, fever, rheumatic disorders, gastrointestinal complications, motion sickness, diabetes, cancer, etc. Ginger contains several nonvolatile pungent principles viz."
tmkp-2026-04-21-edge-audit-batch-001-1547,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,medium,biomarker_or_expression_context|model_or_assay_context|treatment_context,treatment language matches treatment-style predicate,chemical_phenotype_treatment,urn:uuid:909826e1-a4f5-4dd7-8448-d72185cbc098,CHEBI:42068,Idarubicin,biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,,HP:0002113,Pulmonary infiltrates,biolink:PhenotypicFeature,1,0.950942,PMC3390734,2012,CASE,tmkp:b82c27ba600e65d7c162ed7e609db6a61a92d116b59f6c69984e81b682a738ee,0.950942,idarubicin,pulmonary infiltration,true,true,"We initiated treatment for APL with daily all-trans retinoic acid (ATRA) (25 mg/[m2 ? day]) administration and idarubicin (10 mg/day) administration on days 1 and 3. Three days after the initiation of treatment, sudden dyspnea developed and bilateral pulmonary infiltration was detected on chest Radiography."
tmkp-2026-04-21-edge-audit-batch-001-1548,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,mention_mismatch|treatment_context,mention text has weak lexical agreement with normalized label,chemical_phenotype_treatment,urn:uuid:1e63a879-f224-45e9-85d7-d23a0413ae6e,CHEBI:135939,Lacosamide,biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,,HP:0001336,Myoclonus,biolink:PhenotypicFeature,7,0.943507,PMID:22281192,2012,title,tmkp:86543c5a36e41a0fe4511db36345aa2134ebeb89f1a14e90718960b09f43d251,0.943507,Lacosamide,myoclonic,true,false,Lacosamide treatment of juvenile myoclonic epilepsy.
tmkp-2026-04-21-edge-audit-batch-001-1549,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,cohort_or_exposure_context|mention_mismatch|model_or_assay_context|short_mention_risk|treatment_context,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,chemical_phenotype_treatment,urn:uuid:b2c221ce-7015-4aec-8f98-d0a72dcdedbe,CHEBI:46024,Trichostatin A,biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,,HP:0000572,Visual loss,biolink:PhenotypicFeature,1,0.79704,PMC5067355,2016,DISCUSS,tmkp:bd46724cfdc68d77a319a6c63c8ddf96ce23c6f9428776b4be7af38d54917b1b,0.79704,TSA,vision loss,false,true,"Another recent case report demonstrated that CBS can be the first symptom of pituitary adenoma with progressive bilateral vision loss due to optic nerve compression; however, this patient's symptoms improved after TSA."
tmkp-2026-04-21-edge-audit-batch-001-1550,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,mention_mismatch|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,chemical_phenotype_treatment,urn:uuid:0f65e3e1-6223-4b9a-8a21-50686264956e,CHEBI:147675,Idoxuridine,biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,,HP:0100543,Cognitive impairment,biolink:PhenotypicFeature,3,0.759916,PMID:26054404,2015,abstract,tmkp:6463bfb8f32eabd52a5a13f7654fa1904aeda5932ce96efaf41d1bf822292be8,0.76088,IDU,cognitive impairment,false,true,Prevalence of IDU among individuals with cognitive impairment or dementia ranged from 10.2% to 56.4% and was higher in nursing home settings than in community-dwelling samples.
tmkp-2026-04-21-edge-audit-batch-001-1551,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,low,model_or_assay_context,evidence appears model or assay based,chemical_phenotype_treatment,urn:uuid:b83a5f6e-71b8-485b-89d8-ea9b550ed505,CHEBI:3901,Tetracosactide,biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,,HP:0000651,Diplopia,biolink:PhenotypicFeature,1,1.056427,PMID:4089407,1985,abstract,tmkp:f6b5277970e03b43c32b26a8f0d29a570d2694920ba27b366b7fbe981243bf89,1.056427,tetracosactide,Diplopia,true,true,Diplopia and CT scan abnormalities disappeared after the administration of tetracosactide.
tmkp-2026-04-21-edge-audit-batch-001-1552,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,negation_or_hedging|treatment_context,evidence contains negation or hedging language; negation or hedging requires manual confirmation,chemical_phenotype_treatment,urn:uuid:25c2336d-6f00-404d-a431-6d2993d37545,CHEBI:29101,Sodium cation,biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,,HP:0002197,Generalized-onset seizure,biolink:PhenotypicFeature,1,0.640613,PMC5830319,2018,CASE,tmkp:0e6fefed63012f82f6c89ef78683535adbe73b54c07ca552a9d364130f3ac369,0.640613,sodium,generalized seizures,true,true,"Daily-generalized seizures started at 8?months old and treated by valproate of sodium, but without any response."
tmkp-2026-04-21-edge-audit-batch-001-1553,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,unsupported,medium,common_word_mention|list_or_cross_product_context|mention_mismatch|model_or_assay_context|short_mention_risk,short mention has low lexical agreement with normalized node; mention is a common word or nonspecific term; mention text has weak lexical agreement with normalized label; evidence looks like a list context that may cross-product entities,chemical_phenotype_treatment,urn:uuid:f58536c3-02d1-481c-b7cb-b037710ba652,CHEBI:25879,Pentaerythritol tetranitrate,biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,,HP:0002829,Arthralgia,biolink:PhenotypicFeature,1,0.627368,PMC8134823,2021,INTRO,tmkp:023b1d0bde55217f639fb2b6e7c6f2acf90ede57bffa9fe371f907b2392a4032,0.627368,ten,joint pain,false,false,"In ten patients recovered from COVID-19 complaining persistent symptoms, such as dyspnea, fatigue, joint pain, chest pain, and trembling hands, visual analysis revealed increased target-to-blood pool ratio in some vascular regions in 18F-FDG PET images, suggesting the vascular inflammation might be potential causes of the persisting symptoms."
tmkp-2026-04-21-edge-audit-batch-001-1554,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,medium,treatment_context,treatment language matches treatment-style predicate,chemical_phenotype_treatment,urn:uuid:93a0609c-0a7f-40d8-9a9a-6965b76d4102,UNII:15C2VL427D,Aflibercept,biolink:ChemicalEntity,biolink:treats_or_applied_or_studied_to_treat,,HP:0000969,Edema,biolink:PhenotypicFeature,15,0.733302,PMC5874834,2018,DISCUSS,tmkp:eb72bfa1f2a932e0221e6d843641f599342e25e0b890677f3e203244848108eb,0.737167,Aflibercept,edema,true,true,Aflibercept-treated patients experienced comparable improvements in BCVA and edema at 52 weeks compared to ranibizumab and was approved for q8week therapy (compared to q4week for ranibizumab).
tmkp-2026-04-21-edge-audit-batch-001-1555,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,low,model_or_assay_context,evidence appears model or assay based,chemical_phenotype_treatment,urn:uuid:88fd752b-352f-43d6-a4c2-8c5f0425e764,CHEBI:6073,Isradipine,biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,,HP:0000969,Edema,biolink:PhenotypicFeature,1,0.750327,PMID:15858400,2005,abstract,tmkp:5c20c1b505194197190506a56adb888f25c14a5186f4d2aafc9922eaa228a731,0.750327,isradipine,edema,true,true,"When controlled-release isradipine was substituted for amlodipine, blood pressure was more effectively controlled, and edema rates were reduced."
tmkp-2026-04-21-edge-audit-batch-001-1556,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,medium,adverse_or_risk_context|treatment_context,treatment language matches treatment-style predicate,chemical_phenotype_treatment,urn:uuid:6d3c577f-5549-4385-831b-c8b7ffaef94d,CHEBI:63631,Topiramate,biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,,HP:0011147,Typical absence seizure,biolink:PhenotypicFeature,1,0.978311,PMID:12160672,2002,abstract,tmkp:9224208342d69cd619fea728fb006b561455a1e824dbd3a7c8fd672e862d3691,0.978311,topiramate,typical absence seizures,true,true,"This open-label, single-site, pilot study evaluated the therapeutic usefulness of topiramate in five children with typical absence seizures defined as loss of awareness associated with 3 Hz spike-wave activity on 24 hour ambulatory electroencephalogram (EEG)."
tmkp-2026-04-21-edge-audit-batch-001-1557,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,medium,cohort_or_exposure_context|model_or_assay_context|treatment_context,treatment language matches treatment-style predicate,chemical_phenotype_treatment,urn:uuid:10be25bb-1acd-42bf-8ad8-ed290cf88bb4,CHEBI:18145,Vitamin E,biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,,HP:0000572,Visual loss,biolink:PhenotypicFeature,2,0.733702,PMC6070619,2018,INTRO,tmkp:4ef1a38a471e012ed2dcac2c2bdc83832f89a6714b0d1ff185058bb5ec2dfb56,0.733711,vitamin E,visual loss,true,true,It has been demonstrated in various clinical trials that vitamin A or diltiazem together with taurine and vitamin E improved visual loss in patients with RP or at least delayed the onset of the disease.
tmkp-2026-04-21-edge-audit-batch-001-1558,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,mention_mismatch,mention text has weak lexical agreement with normalized label,chemical_phenotype_treatment,urn:uuid:1f077379-d033-4085-8b3f-ba42a69b2423,DRUGBANK:DB14745,Olea europaea leaf,biolink:ChemicalEntity,biolink:treats_or_applied_or_studied_to_treat,,HP:0002027,Abdominal pain,biolink:PhenotypicFeature,1,0.746766,PMC5808783,2018,INTRO,tmkp:efddfe0bc4ae3edac97e9c758ba2bab821c4f1e30fb332eeed800db4c6e4a1d5,0.746766,olive,abdominal pain,false,true,"Traditionally, the olive fruit and oil has been widely used in folk medicine, where it is used as a topical antiseptic and an analgesic for rheumatism and abdominal pain."
tmkp-2026-04-21-edge-audit-batch-001-1559,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,adverse_or_risk_context|mention_mismatch|model_or_assay_context|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,chemical_phenotype_treatment,urn:uuid:e3322b1f-a694-4ba3-9bcf-4d701e35016b,CHEBI:4470,Dextromethorphan,biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,,HP:0002329,Drowsiness,biolink:PhenotypicFeature,1,0.824081,PMC7648823,2020,DISCUSS,tmkp:bb3166f01e4e2477138852435b094565fd7478f5e8dce5edd5ee10ef902d75ff,0.824081,DEX,drowsiness,false,true,"It is worth noting that side effects previously experienced by the patient, drowsiness, nausea, and vomiting, were reduced after DEX administration."
tmkp-2026-04-21-edge-audit-batch-001-1560,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,mechanism_context|negation_or_hedging,evidence contains negation or hedging language; negation or hedging requires manual confirmation,chemical_phenotype_treatment,urn:uuid:e5dd1c5c-85fc-40f9-9afa-f44dd124d271,CHEBI:31597,Felbinac,biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,,HP:0000969,Edema,biolink:PhenotypicFeature,1,0.831587,PMC5089648,2016,RESULTS,tmkp:f754996a5800b0fee429be663c8f677922855b26512e928c837713b63e48f3da,0.831587,felbinac,edema,true,true,"The ketoprofen patch decreased edema beginning on the 3rd day after application and the diclofenac patch also decreased edema beginning on the 4th day after application, while the other NSAID patches (loxoprofen, felbinac, flurbiprofen, and indomethacin) failed to inhibit paw edema during the 5 days of application."
tmkp-2026-04-21-edge-audit-batch-001-1561,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,medium,cohort_or_exposure_context|treatment_context,treatment language matches treatment-style predicate,chemical_phenotype_treatment,urn:uuid:1596dfcb-afca-45c1-8643-0a39b56ba31e,CHEBI:63618,Pravastatin,biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,,HP:0100543,Cognitive impairment,biolink:PhenotypicFeature,5,0.760647,PMC5458663,2017,ABSTRACT,tmkp:469ca4303db548a2c8c9d64fdffb4ae21c23413075fe218a8c23111636d4feef,0.761183,pravastatin,cognitive deficit,true,true,"Among the patients with cognitive deficit or dementia in the statin treatment group, the majority of the patients were either on atorvastatin (43.9%) or simvastatin (35.1%), followed by rosuvastatin (12.2%) and pravastatin (8.8%)."
tmkp-2026-04-21-edge-audit-batch-001-1562,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,adverse_or_risk_context|mention_mismatch|model_or_assay_context|treatment_context,mention text has weak lexical agreement with normalized label,chemical_phenotype_treatment,urn:uuid:e6aa3938-ff67-4402-8d85-61670df45167,CHEBI:3697,Cilastatin,biolink:SmallMolecule,biolink:treats_or_applied_or_studied_to_treat,,HP:0001336,Myoclonus,biolink:PhenotypicFeature,1,0.9232,PMC4847367,2016,DISCUSS,tmkp:acfe133dccec20b35d5f4746b3013a16af2526d28f18c0a4b64870f83b573196,0.9232,cilastatin,myoclonic,true,false,"The US Food and Drug Administration (FDA)-approved package insert for imipenem-cilastatin warns against CNS adverse effects such as seizures, confusional states, and myoclonic activity."
