audit_id,audit_batch_id,release_version,audited_at,reviewer,audit_method,audit_decision,audit_confidence,audit_tags,audit_note,stratum,edge_id,subject_id,subject_name,subject_category,predicate,qualified_predicate,object_id,object_name,object_category,evidence_count,edge_confidence_score,source_xref,supporting_document_year,supporting_text_section_type,study_result_id,extraction_confidence_score,subject_mention,object_mention,subject_mention_match,object_mention_match,supporting_text,manual_review_status,manual_reviewer,manual_reviewed_at,manual_edge_support,manual_predicate_fit,manual_normalization_fit,manual_error_tags,manual_notes
tmkp-2026-04-21-edge-audit-batch-002-2968,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,adverse_or_risk_context|mechanism_context|mention_mismatch|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,protein_gene_mechanism,urn:uuid:b949cd24-c576-4d0f-96d2-934206c51dd1,UMLS:C0036002,Ademetionine,biolink:Protein,biolink:affects,biolink:causes,NCBIGene:2879,GPX4,biolink:Gene,5,0.44904,PMC7168846,2020,RESULTS,tmkp:ee6e76ba245de6c5ecf611aa4bb52d78b5cd93c34adbee8e696cc7e62518f6e5,0.44904,same,GPX4,false,true,"At the same time, DPM up-regulated glutathione peroxidase 4 (GPX4), and this enzyme down-regulates ferroptotic cell death by converting toxic lipid hydroperoxides into non-toxic lipid alcohols (Fig. 11b).",complete,codex-manual,2026-05-04,unsupported,bad,bad,subject_string_false_positive,Same is ordinary timing text while DPM upregulated GPX4
tmkp-2026-04-21-edge-audit-batch-002-2969,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,adverse_or_risk_context|mention_mismatch|model_or_assay_context,mention text has weak lexical agreement with normalized label,protein_gene_mechanism,urn:uuid:84f083dd-e9f5-4458-854e-192132b7f493,UniProtKB:P36544,ACHA7_HUMAN Neuronal acetylcholine receptor subunit alpha-7 (sprot),biolink:Protein,biolink:affects,biolink:causes,NCBIGene:3717,JAK2,biolink:Gene,1,0.914138,PMC7979537,2021,DISCUSS,tmkp:91cea66f52365d149c1a8c9a7755478cfc9685715af2744548ef33f61fc68c83,0.914138,CHRNA7,JAK2,false,true,"Our results derived from bioinformatics analyses, in vivo and in vitro studies and clinical data indicate that CHRNA7 mediates nicotine-induced ESCC tumor-initiating capacity at least in part via activating the JAK2/STAT3/SOX2 signaling pathway, which has been proven to be frequently dysregulated in human ESCC.",complete,codex-manual,2026-05-04,supported,good,good,,CHRNA7 activates the JAK2 STAT3 SOX2 pathway
tmkp-2026-04-21-edge-audit-batch-002-2970,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,medium,mechanism_context|treatment_context,mechanistic language matches broad affects semantics,protein_gene_mechanism,urn:uuid:06c7ff05-0a23-469e-800d-bcb4cc1b9c05,UMLS:C3658667,tralokinumab,biolink:Protein,biolink:affects,biolink:causes,NCBIGene:3598,IL13RA2,biolink:Gene,1,1.211553,PMC7194476,2020,INTRO,tmkp:b54993cee14b90817cca0f0589babcf4257790a5b3c6775aac7e12b9f19a792e,1.211553,tralokinumab,IL-13Ra2,true,true,"The Th2 angle becomes less clear where anrukinzumab (a drug that blocks IL-13 by binding with IL-4Ra, a shared subunit for IL-13 and IL-4 receptors)  and tralokinumab (a drug that blocks binding to both IL-13Ra and IL-13Ra2) are not effective in UC .",complete,codex-manual,2026-05-04,supported,good,good,,Tralokinumab blocks binding to IL-13Ra2
tmkp-2026-04-21-edge-audit-batch-002-2971,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,medium,adverse_or_risk_context|biomarker_or_expression_context|mechanism_context|model_or_assay_context,mechanistic language matches broad affects semantics,protein_gene_mechanism,urn:uuid:fccbfed8-8514-4018-8720-bfc4c95d1dc7,UMLS:C0039350,taurine,biolink:Protein,biolink:affects,biolink:causes,NCBIGene:6648,SOD2,biolink:Gene,4,0.824067,PMC5072153,2016,DISCUSS,tmkp:1100ee6ed4e860c3978196f05a6b76118abcd69e3709968e069ab72adc5befbd,0.824067,taurine,SOD2,true,true,"Combining with the behavioral results in the Morris water maze, we postulated that taurine administration could improve spatial learning and memory via preserving the expression of SOD2 and enzymatic activities of SOD2 and catalase, inhibiting mitochondrial ROS accumulation, maintaining MMP and ATP levels, enhancing the activity of CcO, which might interrupt the chain reaction of prenatal stress-induced hippocampal neuronal apoptosis.",complete,codex-manual,2026-05-04,supported,good,good,,Taurine preserves SOD2 expression and activity
tmkp-2026-04-21-edge-audit-batch-002-2972,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,adverse_or_risk_context|biomarker_or_expression_context|mechanism_context|mention_mismatch|model_or_assay_context|short_mention_risk|treatment_context,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,protein_gene_mechanism,urn:uuid:5cde7c17-5e0e-4b93-9635-90d4044ff6ce,UMLS:C1445578,Dibotermin alfa,biolink:Protein,biolink:affects,biolink:causes,NCBIGene:943,TNFRSF8,biolink:Gene,1,0.86459,PMID:10612460,1998,abstract,tmkp:c2325f91dcb1521eeaf75c6d22441749b28c2ec86f5ba4fd73a2224bcff302d1,0.86459,BMP-2,CD30,false,false,"In cell line GCT 27X-1, treatment with BMP-2 reduces proliferation, induces morphological changes similar to obtained following treatment with retinoic acid, and causes a decrease in the expression of transcripts for the stem cell markers CD30 and Oct-4.",complete,codex-manual,2026-05-04,supported,good,good,cell_model,BMP-2 decreased CD30 expression
tmkp-2026-04-21-edge-audit-batch-002-2973,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,biomarker_or_expression_context|mechanism_context|mention_mismatch|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,protein_gene_mechanism,urn:uuid:db9caf13-10d0-4177-ac9b-14b96cec93a0,UMLS:C0036002,Ademetionine,biolink:Protein,biolink:affects,biolink:causes,NCBIGene:23590,PDSS1,biolink:Gene,1,0.471053,PMC1937012,2007,RESULTS,tmkp:ca844643f96d63370b4576bf6ed03aa62b7224530d2f8ed5ecd547934e94001d,0.471053,same,SPS1,false,false,"If the observed increased expression resulted from the loss of Sir-mediated silencing, then the hst1Δ sir3Δ strain should have the same level of DTR1 and SPS1 induction as the hst1Δ sir2Δ strain.",complete,codex-manual,2026-05-04,unsupported,bad,bad,subject_string_false_positive,Same is ordinary expression comparison text not ademetionine
tmkp-2026-04-21-edge-audit-batch-002-2974,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,biomarker_or_expression_context|mechanism_context|mention_mismatch|model_or_assay_context|short_mention_risk|treatment_context,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,protein_gene_mechanism,urn:uuid:3db0c6a5-3194-423b-8551-19e1a2dd6850,UMLS:C0023607,luteinizing hormone,biolink:Protein,biolink:affects,biolink:causes,NCBIGene:5604,MAP2K1,biolink:Gene,1,0.759292,PMC6105736,2018,INTRO,tmkp:e07453a3e2b5311e6c84ff336563ca3981346226bfa23f8de2d3e977a745f61c,0.759292,luteinizing hormone,Mek1,true,false,"In addition, the phosphorylation levels of Mek1/2, Erk1/2, p90 ribosomal S6 kinase, and epidermal growth factor (EGF) receptor in Epab knockout mouse granulosa cells markedly decrease after treatment with either luteinizing hormone or EGF.",complete,codex-manual,2026-05-04,supported,good,good,cell_model,Luteinizing hormone treatment decreased Mek1 phosphorylation
tmkp-2026-04-21-edge-audit-batch-002-2975,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,mechanism_context|mention_mismatch|model_or_assay_context|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,protein_gene_mechanism,urn:uuid:637405a0-f3ea-486f-be1e-92b68ba66e25,UMLS:C0036002,Ademetionine,biolink:Protein,biolink:affects,biolink:causes,NCBIGene:81537,SGPP1,biolink:Gene,1,0.465737,PMC4252022,2014,DISCUSS,tmkp:754946c78a0ec0b97623655e31629f8e5967b748db8927873c9cf394c2f4a81f,0.465737,same,SPP,false,false,"In our study, SPP86 inhibited the proliferation of MCF7 cells cultured in the presence of estrogen and GDNF to the same degree as tamoxifen on a molar basis.",complete,codex-manual,2026-05-04,unsupported,bad,bad,subject_string_false_positive,Same is ordinary comparison text not ademetionine
tmkp-2026-04-21-edge-audit-batch-002-2976,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,biomarker_or_expression_context|mechanism_context|mention_mismatch|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,protein_gene_mechanism,urn:uuid:b7a23c95-e6d7-4274-8702-f981731af613,UMLS:C0010592,cyclosporine,biolink:Protein,biolink:affects,biolink:causes,NCBIGene:1843,DUSP1,biolink:Gene,3,0.760522,PMID:11279073,2001,abstract,tmkp:7165384595fe6c12418747a1e7939125ed25ef89696a38793daa2951ef7c9726,0.759683,cyclosporin A,MKP-1,false,false,Inhibition of endogenous calcineurin with cyclosporin A decreased MKP-1 protein levels and increased p38 activation in response to agonist stimulation.,complete,codex-manual,2026-05-04,supported,good,good,,Cyclosporin A decreased MKP-1 protein levels
tmkp-2026-04-21-edge-audit-batch-002-2977,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,biomarker_or_expression_context|mechanism_context|mention_mismatch|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,protein_gene_mechanism,urn:uuid:c9148a74-72c2-4621-b188-e2f759114e6f,UMLS:C0034330,Pidolic acid,biolink:Protein,biolink:affects,biolink:causes,NCBIGene:6045,RNF2,biolink:Gene,6,0.808909,PMC5354911,2016,paragraph,tmkp:663afe561c2b6660016981965b359b08ff7b9b4e3367f7cfd3d1c910fa2a9f2a,0.810371,PCa,RNF2,false,true,Here we show that PCa tissues showed higher RNF2 expression than the benign prostatic hyperplasia (BPH) tissues.,complete,codex-manual,2026-05-04,unsupported,bad,bad,subject_abbreviation_false_positive,PCa means prostate cancer not pidolic acid
tmkp-2026-04-21-edge-audit-batch-002-2978,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,mechanism_context|mention_mismatch|model_or_assay_context|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,protein_gene_mechanism,urn:uuid:37cde2e8-3146-44a0-8bf6-9f101b1e9ada,UMLS:C0036002,Ademetionine,biolink:Protein,biolink:affects,biolink:causes,NCBIGene:3937,LCP2,biolink:Gene,1,0.493169,PMC8194145,2021,DISCUSS,tmkp:55ed1b38f35372659ca51f46a395bad3147663de6154d81f682f9dbfe4ccb54d,0.493169,same,LCP2,false,true,"In the current study, the binding of p-STAT1 to the enhancers of TNFAIP2 and LCP2 was significantly increased in tissues from mice with chronic colitis, suggesting that both p-STAT1 deposition and H3K27ac enrichment occur on the same enhancer of both the TNFAIP2 and LCP2 genes.",complete,codex-manual,2026-05-04,unsupported,bad,bad,subject_string_false_positive,Same enhancer is ordinary text not ademetionine
tmkp-2026-04-21-edge-audit-batch-002-2979,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,mechanism_context|mention_mismatch|model_or_assay_context|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,protein_gene_mechanism,urn:uuid:d594c7a9-e9c2-4b54-b1bc-523b194c81bb,UMLS:C0004015,aspartic acid,biolink:Protein,biolink:affects,biolink:causes,NCBIGene:331,XIAP,biolink:Gene,1,0.750839,PMC5508860,2016,RESULTS,tmkp:e1f8aaebbae7d39914fc3bd66ad8c45c466e2cc4eb3d6e8bac3f941e58b06a50,0.750839,Asp,ILP,false,false,"At 24 h, most of these NTs decrease in ILP3-fed mosquitoes (at about half of the ratio observed at 1 h), while in ILP4-fed mosquitoes a significant increase in excitatory NTs (Gly, Tyr, and Asp) is observed along with that of a potent inhibitory NT (GHB).",complete,codex-manual,2026-05-04,unsupported,bad,bad,direction_error|object_normalization_error,ILP feeding altered Asp neurotransmitter levels rather than Asp causing XIAP
tmkp-2026-04-21-edge-audit-batch-002-2980,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,biomarker_or_expression_context|list_or_cross_product_context|mention_mismatch|treatment_context,mention text has weak lexical agreement with normalized label; evidence looks like a list context that may cross-product entities,protein_gene_mechanism,urn:uuid:5d68c1ff-dd3b-48e4-a26b-8f504025ae71,UMLS:C0010592,cyclosporine,biolink:Protein,biolink:affects,biolink:causes,NCBIGene:9075,CLDN2,biolink:Gene,1,0.791567,PMC6888627,2019,INTRO,tmkp:1af9aeb451987b76503b524827586f0558519a6bc558bc3503b95dc4ccfbd727,0.791567,cyclosporine,claudin-2,true,false,"In addition to these cytokines, metabolic acidosis, changes in osmolarity, oxidants, EGF, sheer stress, the flavonoid quercetin, and drugs, such as the immunosuppressants sirolimus and cyclosporine A, reduce claudin-2 levels.",complete,codex-manual,2026-05-04,supported,good,good,,Cyclosporine A reduces claudin-2 levels
tmkp-2026-04-21-edge-audit-batch-002-2981,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,adverse_or_risk_context|biomarker_or_expression_context|list_or_cross_product_context|mechanism_context|mention_mismatch|model_or_assay_context|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label; evidence looks like a list context that may cross-product entities,protein_gene_mechanism,urn:uuid:0557e0b0-20e9-4e4a-8d9f-43c063cbf250,UMLS:C0036002,Ademetionine,biolink:Protein,biolink:affects,biolink:causes,NCBIGene:6279,S100A8,biolink:Gene,1,0.459869,PMC4213580,2014,DISCUSS,tmkp:cb1e9c626ffc9846ce0f7284c69e2a8f37a0b80c98e9a2ae8813e13014a435e8,0.459869,same,S100a8,false,true,"However, in contrast to S100a8, expression of Defb3 was not significantly diminished in the Tg mice, despite the fact that expression of Defb3 and S100a8 is induced by the same cytokines, including IL-17 and IL-22.",complete,codex-manual,2026-05-04,unsupported,bad,bad,subject_string_false_positive,Same cytokines is ordinary text not ademetionine
tmkp-2026-04-21-edge-audit-batch-002-2982,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,biomarker_or_expression_context|mechanism_context|mention_mismatch|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,protein_gene_mechanism,urn:uuid:7e400222-f7aa-4267-9f8d-5566860109ab,UMLS:C0034330,Pidolic acid,biolink:Protein,biolink:affects,biolink:causes,NCBIGene:6241,RRM2,biolink:Gene,1,0.828854,PMC8232970,2021,RESULTS,tmkp:239c766fd2271d6bac70c24ec5c87d4e66f05543117421c84e79bca2da09593e,0.828854,PCa,RRM2,false,true,We found that the expression of hsa_miR338-5p was downregulated while RRM2 was upregulated in PCa (Figure 7B and C),complete,codex-manual,2026-05-04,unsupported,bad,bad,subject_abbreviation_false_positive,PCa means prostate cancer not pidolic acid
tmkp-2026-04-21-edge-audit-batch-002-2983,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,biomarker_or_expression_context|mechanism_context|mention_mismatch|short_mention_risk|treatment_context,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,protein_gene_mechanism,urn:uuid:d83c6ee5-922e-40c8-b9a1-b98226d57d1c,UMLS:C0004015,aspartic acid,biolink:Protein,biolink:affects,biolink:causes,NCBIGene:2932,GSK3B,biolink:Gene,2,0.624226,PMID:22185211,2012,abstract,tmkp:cb146d332b9ff5cc9636f2e28d5e0e32eb69a2ea2069dcda26aa1f8e943ce84f,0.655002,L-ASP,GSK3,false,true,"Furthermore, the combination of curcumin and L-ASP led to significant reductions in phosphorylated AKT and expression of AKT-regulated gene products (FoxO1, GSK3β, IKKα, NF-κB, XIAP) compared with the group treated with only L-ASP and the control group.",complete,codex-manual,2026-05-04,unsupported,good,bad,subject_normalization_error,L-ASP likely refers to asparaginase not aspartic acid
tmkp-2026-04-21-edge-audit-batch-002-2984,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,medium,biomarker_or_expression_context|mechanism_context|model_or_assay_context|treatment_context,mechanistic language matches broad affects semantics,protein_gene_mechanism,urn:uuid:176e425e-8479-4506-a1fd-0f0d848fb442,UMLS:C0005740,bleomycin,biolink:Protein,biolink:affects,biolink:causes,NCBIGene:7113,TMPRSS2,biolink:Gene,2,0.86826,PMC7948665,2021,RESULTS,tmkp:f7641f5c55c978d2e9ab1c2ec96d1486907b0812703f8d09f979d70821c284d2,0.872464,bleomycin,TMPRSS2,true,true,Co-treatment with reparixin in mice receiving PM and bleomycin also suppressed ACE2 and TMPRSS2 expression (Fig. 5c).,complete,codex-manual,2026-05-04,partially_supported,partial,good,combination_context,TMPRSS2 suppression occurred with reparixin co-treatment in bleomycin mice
